Unnamed: 0,Date,Tweet,latitude,longitude,city,sentiment
7244,2022-06-27,"@BrendanKruse @thegraytshirt99 @doverholser14 @Ben_Baby It doesn't matter because the laws that ban all of them with no exceptions are being passed. 

Simple thing: if abortions are legal, all cases above are handled, and some you don't agree with. 

If illegal: the above women die.",47.608013,-122.335167,Seattle,Negative
7245,2022-06-27,"Resist facism. I was a sophomore in college when abortions were made legal. No woman should ever be forced to have a baby. If you believe in Pro-Choice, we should be friends. Vet &amp; FB anyone that replies, like or retweets this tweet. #FBR #WarOnWomen https://t.co/MfGtyj9DBw",47.608013,-122.335167,Seattle,Neutral
7246,2022-06-27,@skeinnydipping @tvsportscam @Logically_JC Where is abortion an amendment?,47.608013,-122.335167,Seattle,Neutral
7247,2022-06-27,"15 years ago, I accidentally got my pro-life ex-girlfriend pregnant. 

I told her I would support whatever decision she made.

The pregnancy wasn't viable and she had to abort. Today, she is still alive (with two kids) because back then abortion was legal in Idaho. Now it isn't.",47.608013,-122.335167,Seattle,Negative
7248,2022-06-27,"I am just disgusted at big corporations that financed state abortion bans. “The last time you filled up at Exxon, paper towels at Walmart, or pd AT&amp;T bill, your dollars have been used to fund a wave of state abortion bans.

https://t.co/1zO2DNLJZj

#RoeVsWade #amoralcorporations",47.608013,-122.335167,Seattle,Negative
7249,2022-06-27,@SuratPam @sheeraf Having an abortion is the epitome of taking responsibility for your body. Take a seat.,47.608013,-122.335167,Seattle,Negative
7250,2022-06-27,"Great news!
Shreveport clinic to resume abortions after New Orleans judge temporarily blocks state ban https://t.co/C4HF0gFBmu via @nolanews",47.608013,-122.335167,Seattle,Positive
7251,2022-06-27,"@PaxHart Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7252,2022-06-27,"The Bible says nothing about abortion. So being anti-choice is a cultural and political decision, not a biblical one via @TC_Africa https://t.co/7hRD8sgQgr",47.608013,-122.335167,Seattle,Negative
7253,2022-06-27,@spencerhaugh @CXHairs @TheSlowRidePod abortion rights advocacy org?  what do folks recommend?,47.608013,-122.335167,Seattle,Neutral
7254,2022-06-27,"@StephBillings13 @EarthMother60 @Booker4KY @riseup4abortion @RuthSentUs OMG, the KY GQP has declared war on women. Although most voters in KY believe abortions should be legal, the GQP  put a Referendum on the ballot that, if passed, would amend the KY State constitution to ban all abortions, with no exceptions. Vote  @Booker4KY #VoteThemAllOut2022",47.608013,-122.335167,Seattle,Negative
7255,2022-06-27,"Alabama has ceased performing safe, legal abortions. Trigger laws enacted. Same-sex relationships are next. This is painful and deeply hurts. I believe Alabamians can change, tho.
https://t.co/ENfO6KPKZQ",47.608013,-122.335167,Seattle,Negative
7256,2022-06-27,@SarahMa15759474 @Logically_JC No what the SC did is let states discuss and decide for themselves how proceed on abortion laws. ROE was a federal overreach and should have been over turned.  Its that simple. The SC did not take away the right it gave it back to the states.,47.608013,-122.335167,Seattle,Neutral
7257,2022-06-27,"Pregnant ppl escaping forced birth states don't need the added stress of figuring out which ""camping"" offers are safe. Be useful - support the abortion funds &amp; abortion rights orgs that have been planning for this for years &amp; are actual experts in making it happen safely.",47.608013,-122.335167,Seattle,Neutral
7258,2022-06-27,@MacFarlaneNews @Lawrence Women unhappy with the SCOTUS decision outlawing abortions still have a voice at the Voting Booth. At least until Republican Law-breakers suppress those votes and steal those elections. Welcome to Amerika! Bribing public officials is the law of the land. Enjoy moving backward.,47.608013,-122.335167,Seattle,Negative
7259,2022-06-27,"-75% are very low income, 2x the poverty rate or less.

So, what really reduces abortion rates? 
-Accessible, affordable birth control
-anti-poverty efforts incl universal health care, living wages, affordable education, better medical care for pregnancies
-comprehensive sex ed",47.608013,-122.335167,Seattle,Neutral
7260,2022-06-27,"Who Gets Abortions in America? https://t.co/yJQwgRTjax
-25% of American women have abortions
-abortion rates are half what they were in the 80s bc contraceptive use is up
-60% already have a child
-abortion rates are increasing red states
-57% are in their 20s, 9% are teens",47.608013,-122.335167,Seattle,Negative
7261,2022-06-27,"@RBraceySherman @Ashadahya @gesisson Adoption is an alternative to parenting, it is NOT an alternative to being pregnant. Pregnancy permanently changes our bodies, sometimes painfully. If they truly want to reduce abortions they can fight for free birth control &amp; universal health care for pregnant ppl &amp; kids.",47.608013,-122.335167,Seattle,Negative
7262,2022-06-27,"Every year, OBGYNs finish residency and choose where they’re going to practice. Why would any go to a state where they might be subject to criminal penalties and civil lawsuits even if they’re not abortion providers?",47.608013,-122.335167,Seattle,Negative
7263,2022-06-27,"Love to see this tested with a teacher who uses their free period to make signs for a gun control or abortion rights protest and lets students join in (using materials brought from home, no school resources)",47.608013,-122.335167,Seattle,Positive
7264,2022-06-27,Religious beliefs inform YOUR opinions &amp; actions. As soon as you force your religious opinions or actions on me it becomes coercion. You forcing an entire country to live by your religious opinions is fascism. +Most religious ppl in the US support abortion rights. #IAmProAbortion,47.608013,-122.335167,Seattle,Negative
7265,2022-06-27,"Utah is the ONLY ""pro-life"" state that allows abortion for rape or incest. So, rapes are mostly going to go un-reported. I'm so angry right now. Guns have more rights in these states than women do. 🤮",47.608013,-122.335167,Seattle,Negative
7266,2022-06-27,Man if we rioting for abortion just let me know cuz I’m down😂,47.608013,-122.335167,Seattle,Neutral
7267,2022-06-27,"@hollberry03 @EvanHillHB Holly, I’ve noticed you have been under a lot of the posts I’ve seen from mutuals. Remember: these beautiful people are fighting for CHOICE to have an abortion. Key word is CHOICE. Pro choice means having the CHOICE to get or OR NOT. Yanno?",47.608013,-122.335167,Seattle,Neutral
7268,2022-06-27,"Make no mistake. This is the real issue at the heart of it. The anti-abortion movement is primarily a white supremacist movement with Christian window dressing.

https://t.co/8IcsJREdGn",47.608013,-122.335167,Seattle,Negative
7269,2022-06-27,"@1sfreedom @gardnerphil To be clear, Jesse wants to end our freedom to access abortion in Washington. https://t.co/RDwdRwb2PR",47.608013,-122.335167,Seattle,Negative
7270,2022-06-27,"@Ooooh_A_Sparkly @fathernathan @thegoodgodabove I cannot believe I am responding to a troll. This is for everyone else. 

THERE IS NO FACTUAL BASIS FOR THE CLAIM THAT (implied, most) WOMEN USE ABORTION AS BIRTH CONTROL. 

https://t.co/NlYZbPYT96 https://t.co/w2FxcTXvEu",47.608013,-122.335167,Seattle,Negative
7271,2022-06-27,@MikeStapley4 @EricRWeinstein Saying that someone is killing a child with an early term abortion is not pro-choice.,47.608013,-122.335167,Seattle,Negative
7272,2022-06-27,"I just signed a @seattledsa petition: Protect Abortion - Planned Parenthood, Please set a date for a MILLION PERSON MARCH!. Sign here: https://t.co/PLTxvsVyKr",47.608013,-122.335167,Seattle,Neutral
7273,2022-06-27,While I'm here. Nobody is out there using abortion as birth control. Do you know how expensive that shit is?,47.608013,-122.335167,Seattle,Negative
7274,2022-06-27,"In all my time there, there was 1 abortion performed after 20 weeks of an unwanted pregnancy. Everything else was due to some kind of medical cause. This doesn't always mean something imminently deadly, but it's none of my fucking business. And it's not your business either.",47.608013,-122.335167,Seattle,Negative
7275,2022-06-27,"I worked at an abortion clinic as the receptionist. I took all the calls, made the appts. Very frequently white Christian women called and lectured me for 10 minutes about the sanctity of life and then asked to make an appt for an abortion.",47.608013,-122.335167,Seattle,Negative
7276,2022-06-27,"@nurse_mdt @misskitty0988 @demorants @MeghanMcCain You do know I’m in United States, right? There are entire states with a single abortion provider, and Arkansas just closed that one.",47.608013,-122.335167,Seattle,Negative
7277,2022-06-27,"@meagan_newberry @IgiturOne @pludger @mxreese1701 Abortion is legal in Canada.
It is also legal in Mexico but I wouldn't suggest that women seek medical procedures there.",47.608013,-122.335167,Seattle,Neutral
7278,2022-06-27,"I’m really bad at responding to text messages on a normal day, and Friday was anything but normal. For everyone that reached out, I love love love you. We still going!

DONATE to your local abortion funds who will be getting folks the care they need— no matter what!",47.608013,-122.335167,Seattle,Positive
7279,2022-06-27,@nurse_mdt @misskitty0988 @demorants @MeghanMcCain Abortion providers are not hard to find….ok….,47.608013,-122.335167,Seattle,Neutral
7280,2022-06-27,"@the_coder0519 @lucythepatriot U might want revisit that # 60% of all Abortions in this country annually r by ppl w/out color. With that said it shouldn't matter if she made the damn choice, it's hers to have. The goal here is 2 stop white Women from aborting. Problem is women are having kids just not theirs",47.608013,-122.335167,Seattle,Negative
7281,2022-06-26,@kimu They refuse to believe that most women who have abortions are just like them so they create this completely false narrative and try to draw a line between “those evil abortions” and necessary medical care. They are in for a very rude awakening.,47.608013,-122.335167,Seattle,Negative
7282,2022-06-26,"This is my abortion story. I refuse to stop fighting or telling my story because women will die and families will suffer. Please share &amp; save a life. @ Seattle, Washington https://t.co/AkAL0ipAyR",47.608013,-122.335167,Seattle,Negative
7283,2022-06-26,"When abortion is illegal, women die. #RoeVsWade #PlannedParenthood #Naral",47.608013,-122.335167,Seattle,Negative
7284,2022-06-26,@thefaeriehouse @ShikhaJainMD @joncoopertweets Not if abortion is banned.,47.608013,-122.335167,Seattle,Neutral
7285,2022-06-26,Sorry we can’t do anything about abortion or inflation or food prices or wages or minimum wage or anything else too busy orchestrating a proxy war,47.608013,-122.335167,Seattle,Negative
7286,2022-06-26,@nurse_mdt @misskitty0988 @demorants @MeghanMcCain So zero awareness of the stigma of unwed pregnancy causing backyard/illegal abortions? Girls being sent away to live with family because of embarrassment? That doesn’t happen in your book?,47.608013,-122.335167,Seattle,Negative
7287,2022-06-26,"@fellas_its_gayy @KilValmer @dollypillled Since we should be taking away reproductive medicine from men until women regain the right to abortion, should we also stop all white men and women from voting until until the voting rights act is fully restored?",47.608013,-122.335167,Seattle,Negative
7288,2022-06-26,"That last one is so much more important than most people think. When Catholic health care giant Providence gobbles up other health systems, what happens to abortion in those health systems? Well.",47.608013,-122.335167,Seattle,Neutral
7289,2022-06-26,"@DearAuntCrabby Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7290,2022-06-26,"@OccupyDemocrats Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7291,2022-06-26,"I’ve directly benefited from abortion more than once. My life was able to continue unchanged. It was never my decision to make, nor should it be. Men have no right to control women’s bodies.",47.608013,-122.335167,Seattle,Neutral
7292,2022-06-26,"@RealityRambo @MayorofSeattle Are you seriously calling abortion genocide? How is getting ride of a lump of cells genocide? Even if it is it's not your business, mind your own uterus but I'm guessing your a man putting his 2 cents were it doesn't belong",47.608013,-122.335167,Seattle,Negative
7293,2022-06-26,What are all of these enthusiastic defenders of states rights going to do when Rs pass a national ban on abortion?,47.608013,-122.335167,Seattle,Neutral
7294,2022-06-26,"Ever notice how anti abortion folk profess to care and want to provide for mothers experiencing unexpected pregnancy, but it never seems to materialize?",47.608013,-122.335167,Seattle,Negative
7295,2022-06-26,Did y’all know “Jane Roe” from Roe v Wade never had the abortion she was seeking?,47.608013,-122.335167,Seattle,Neutral
7296,2022-06-26,Also saying this loud enough so every union president hears me bc I know at-least one of you old white male union presidents said “abortion is not an economic issue” last time this came up. I was there. 💁🏼‍♂️,47.608013,-122.335167,Seattle,Neutral
7297,2022-06-26,"Workers = all ages, races and identities. All struggle for justice are labor struggles bc they affect workers. We cannot leave out racism and abortion because people of color, women, trans and queer people are ALSO WORKERS. It’s not divisive to unite under the banner of unions.",47.608013,-122.335167,Seattle,Neutral
7298,2022-06-26,"(The dream of the 50s is alive in MAGAland) 
Your right to pack your pistol will never die 
(The dream of the 50s is alive in MAGAland) 
And back alley abortions will make you cry

   -Theme song from FOX sitcom MAGAlandia 

#sundayvibes #SundayPolitics #SundayShow #SundayMorning",47.608013,-122.335167,Seattle,Neutral
7299,2022-06-26,"@GracemarieColl3 @Saxondk @ATC330R @Poncipoet That is the most ridiculous thing I’ve ever seen. Do you know how much an abortion costs? Get your head out of your butt, dear.",47.608013,-122.335167,Seattle,Negative
7300,2022-06-26,If I call my P.C. Physician and tell him I want to be able to provide my friends living in abortion restricted states with an alternative… do you think he’ll prescribe me with doses of Plan B or other alternatives? I’m willing to keep these drugs on hand if ANYONE needs them.,47.608013,-122.335167,Seattle,Neutral
7301,2022-06-26,"@kingharvest2 Yes.
I have had 4 women, over the course of my life (now 59 yrs) tell me they had an abortion. 
What I find interesting is 3 of the 4 were Republicans.",47.608013,-122.335167,Seattle,Neutral
7302,2022-06-26,"@racheljwelcher I'm in a state where I wouldn't be affected now but when I had to have that treatment, I had crossed state lines. Made for some fun insurance bills for my ""spontaneous"" abortion. There sure wasn't much cost difference either, since it was the same procedure.",47.608013,-122.335167,Seattle,Neutral
7303,2022-06-26,"@racheljwelcher Respectfully, miscarriages are abortions and often require the same treatment to avoid sepsis. I see your medical vs. legal argument, but you fail to take into account cases like ...",47.608013,-122.335167,Seattle,Negative
7304,2022-06-26,"@1984BeFree Which gun laws, specifically? 
Are you referring to something new, or something that has been on the books for years?
(New[ly effective]) abortion bans are literally being implemented right now. I’m not aware of the same regarding anything gun-related.",47.608013,-122.335167,Seattle,Negative
7305,2022-06-26,"This, is why abortions are healthcare....and why you should mind your own damn mother fucking business if it doesn't concern you. Women should be allowed to make the best decision for THEIR OWN BODIES and their families...my heart breaks for Suzanne...I'm so sorry...",47.608013,-122.335167,Seattle,Negative
7306,2022-06-26,"Scenario: woman needs an abortion to survive. Is denied because of theocratic fascism. Spouse is enraged at the death. Used 2nd amendment to get a gun. Murders those he considers responsible for his spouse's death. 

How close are we to this? This is our timeline. Now.",47.608013,-122.335167,Seattle,Negative
7307,2022-06-26,"@RondySmith @SJohnsdottire That's one of the issues. Termination or not, medically, it's still an abortion. So when the legislation doesn't make the distinction, you end up with situations like this.",47.608013,-122.335167,Seattle,Negative
7308,2022-06-26,This week I learned that Judaism allows for abortion and even commands it in certain situations.  So now I’m ready to fight a holy war against “pro-lifers”,47.608013,-122.335167,Seattle,Negative
7309,2022-06-26,How many of the companies vowing to pay for travel to states with safe abortions also donated to the folks who allowed this to happen?,47.608013,-122.335167,Seattle,Negative
7310,2022-06-26,I'm supporting the  decision of  superior court to  ban  abortion according religion  it's forbidden to  be  against lives of people  who had  created a God of creator and  you took the responsibility of getting into so don't get if don't want save a lives,47.608013,-122.335167,Seattle,Neutral
7311,2022-06-26,@SckNTyrd @Pink Was the government forcing people to get abortions? Because now they’re forcing people to not get abortions in about half the country,47.608013,-122.335167,Seattle,Negative
7312,2022-06-26,@laurenboebert How many abortions have you had?,47.608013,-122.335167,Seattle,Neutral
7313,2022-06-26,@GovInslee So you want the taxpayers of Washington to pay for everyone’s abortion.,47.608013,-122.335167,Seattle,Negative
7314,2022-06-26,@_TheNameIsFORD @shekinahsade Or you could use a condom. You shouldn't tell a woman to get an abortion because you couldn't control yourself from ejaculating.,47.608013,-122.335167,Seattle,Negative
7315,2022-06-26,"My body, my choice!!!! #RoeVWade #Seattle #ABORTIONS #AbortionRightsAreHumanRights #seattleprotests https://t.co/CusxBtXkzV",47.608013,-122.335167,Seattle,Neutral
7316,2022-06-26,Abortion rights rally in Seattle https://t.co/rIZnBtzLzw,47.608013,-122.335167,Seattle,Neutral
7317,2022-06-26,"@WTwumasi @Naegleria1 @ArlosBitcoin @AOC If we genuinely want to eliminate abortion, we need to provide education, contraception, health care, food, education, and support to those that bear children. AND to those children once they are born.",47.608013,-122.335167,Seattle,Neutral
7318,2022-06-26,Thinking of the people I know who’ve had abortions and how much shittier their lives would be if they were forced to give birth.. I can’t even imagine.,47.608013,-122.335167,Seattle,Negative
7319,2022-06-26,"@MagpiePants Shortest version is that it’s up to each individual state now to protect, limit, or ban “abortion” care.",47.608013,-122.335167,Seattle,Neutral
7320,2022-06-26,"Until men lose the right to chose what to do with their own bodies, they need to keep their anti-abortion fkng mouth shut.",47.608013,-122.335167,Seattle,Negative
7321,2022-06-26,"@davidhogg111 Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7322,2022-06-25,I am urging all you Dems that are protesting to watch the movie “ Unplanned” I agree we should allow abortions up to 12 weeks but watch the movie it will shock you.,47.608013,-122.335167,Seattle,Negative
7323,2022-06-25,"Hugh Hewitt praised the majority opinion in Dobbs with a very strange citation: “Trust the people,” Winston Churchill would proclaim. The Supreme Court on Friday declared that — on abortion — we will”.
That’s NOT what the Court did.  Roe did that. It placed the decision in…",47.608013,-122.335167,Seattle,Neutral
7324,2022-06-25,"So now @SenatorCollins, @Sen_JoeManchin, &amp; Sen. @lisamurkowski will vote to suspend the filibuster, then vote for abortion tights, right? *Right*?...

https://t.co/PM93t5mKYw",47.608013,-122.335167,Seattle,Neutral
7325,2022-06-25,@Bronwen85 @tweetdodger Missouri wanted to limit abortion to the first 15 weeks. Quite reasonable in comparison to many European countries. In fighting this the states get to set the law when they lost. Most people want something reasonable like this 15 weeks.,47.608013,-122.335167,Seattle,Neutral
7326,2022-06-25,There are medically necessary reasons for abortion. No politician knows better what’s needed in a medical situation than a DOCTOR. Step playing politics with women’s health.,47.608013,-122.335167,Seattle,Negative
7327,2022-06-25,"@msterrysmith @VABVOX I think the Issue (abortion law &amp; RoeVWade)the vast majority of people agree with. 
I think what we All need to be looking at, is Why our government keeps focusing on Decisions made 50 years ago, trying to Undo Progress &amp; Evolution. Supressing Its People...",47.608013,-122.335167,Seattle,Neutral
7328,2022-06-25,"@ShaqThompson_7 I have an idea- be responsible! Men are EXACTLY half of the equation. No one is forcing you to make a baby! Nearly 2,000 beautiful black babies just like you are aborted EVERY DAY.  Less than 1% of abortions are rape- over 70% are just plain DID NOT WANT A KID. So don’t make one.",47.608013,-122.335167,Seattle,Negative
7329,2022-06-25,"If @JoeBiden isn't willing to support protecting abortion rights by expanding SCOTUS or abolishing the filibuster, he should resign.",47.608013,-122.335167,Seattle,Negative
7330,2022-06-25,People need to watch the movie unplanned to see what happens when you get a midterm abortion. Watching the fetus trying to hold on in the womb as it’s being sucked out. No abortion should ever be done after 15 weeks unless the mothers life is in danger.,47.608013,-122.335167,Seattle,Negative
7331,2022-06-25,"Let me repeat: overturning Roe did NOT “return” the abortion discussion from the Fed govt to the States
It yanked the discussion FROM the people and gave it to the States.",47.608013,-122.335167,Seattle,Negative
7332,2022-06-25,@KamalaHarris This is just the beginning the first step overturning Roe versus Wade The Next Step saving the lives of all children who are being murdered through abortion,47.608013,-122.335167,Seattle,Neutral
7333,2022-06-25,i used to be pro choice but becoming pro abortion. imagine having a baby and they grow up to join this clown college. https://t.co/pzL0ZN1oQU,47.608013,-122.335167,Seattle,Negative
7334,2022-06-25,Everyone everywhere deserves equitable access to abortion care. This is a human right. Act now to message your elected officials!   https://t.co/MogocuZYaF,47.608013,-122.335167,Seattle,Neutral
7335,2022-06-25,"@GovWhitmer Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7336,2022-06-25,@Sfc4151 @SingsssSolomon @TheReal00101011 @lynnluvsbeach @4TiffanyJustice And how many are going to block abortions?    I’d venture to guess very few.   Seems like faux outrage as usual.,47.608013,-122.335167,Seattle,Negative
7337,2022-06-25,"@MariahCarey Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7338,2022-06-25,"There are many reasons to seek an abortion but it doesn’t matter. It is a choice, not a whim. Unless you are invited into the conversation, keep your nose out of their business! Codify RvW!",47.608013,-122.335167,Seattle,Negative
7339,2022-06-25,A part of why I left my job at Crothall- I was stationed at VMFH who decided after joining with commonspirit/CHI they started to limit access to abortion care and services at the downtown location.#hellohumankindkess #unlessyouneedanabortion,47.608013,-122.335167,Seattle,Negative
7340,2022-06-25,#RoeVWade #Abortion #TyrannyoftheMinority https://t.co/6qIxUXGh5d,47.608013,-122.335167,Seattle,Negative
7341,2022-06-25,@StudentsforLife Yay for back alley abortions. Yay for rape victims who will have less rights than the rapist who impregnated them. Yay for women who will die from an ectopic pregnancy. Welcome to Ginni-ad. Here’s your bonnet. https://t.co/IWk9Xnjlr5,47.608013,-122.335167,Seattle,Negative
7342,2022-06-25,@wanba @joanimalfarm @davidmweissman And this is inferior to the blanket ban on all abortion in a plurality of US states exactly how?,47.608013,-122.335167,Seattle,Negative
7343,2022-06-25,"If you are nervous about going to the abortion clinic, I will walk with you. I will provide a safe ear for you to work through you pregnancy struggle. I will not judge you, but will support your choice.
#MightyAreTheWomen 
#YouAreNotAlone #RoeVsWade #mybodymychoice #Pride2022 https://t.co/ObhFEzAnw9",47.608013,-122.335167,Seattle,Neutral
7344,2022-06-25,"Climate change🥵 to Abortion Laws and Gun Violence…😬

 https://t.co/fXDSJ3FPJK",47.608013,-122.335167,Seattle,Negative
7345,2022-06-25,"Look, my abortion story isn't really mine to tell and did not end in abortion. My late wife (then gf) said she would get one if I wanted. I refused to choose for her, instead promising to support her through whatever choice she made. It was not my body at risk. #BodyAutonomy",47.608013,-122.335167,Seattle,Negative
7346,2022-06-25,"@onehunnitsgirl But in some states, you can't get an abortion, even if your life depends on it. That's a fact.",47.608013,-122.335167,Seattle,Negative
7347,2022-06-25,"This. In some circumstances, overturning RvW &amp; states that have all but banned abortions are accessories to murder now.",47.608013,-122.335167,Seattle,Negative
7348,2022-06-25,"@DanRather Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7349,2022-06-25,@jjstyx Its cheaper to pay for abortion than to provide insurance for a child.,47.608013,-122.335167,Seattle,Negative
7350,2022-06-25,"@jimmykimmel Let's not forget the left pushed the regular population to rethink the abortion laws, with late term abortion up to birth. This could not stand. I would and could support an abortion within the frist trimester and for medical reasons in the second.",47.608013,-122.335167,Seattle,Negative
7351,2022-06-25,Im not saying abortion is my like preferred method but my body my choice??? Land of the free my ass,47.608013,-122.335167,Seattle,Negative
7352,2022-06-25,"You're gonna see a lot of media that says ""Banning abortion will not STOP abortion; it'll only stop SAFE abortions.""

Let people post it.",47.608013,-122.335167,Seattle,Negative
7353,2022-06-25,"@arlenparsa Okay ....but not to having an abortion, .....or gender affirming care",47.608013,-122.335167,Seattle,Negative
7354,2022-06-25,‘I'm now living in a world where young women have fewer rights than I did’: art world reacts to US Supreme Court decision ending abortion rights: https://t.co/jmeuIAUfKD,47.608013,-122.335167,Seattle,Negative
7355,2022-06-25,"@freeulysses_tj @chopaganda Wait? She wants Planned Parenthood, a group that has spent decades providing clinics that offer sliding scale, safe STD testing, birth control, and abortion care to women who would otherwise go without to show their work? Please tell me you meant a different PP.",47.608013,-122.335167,Seattle,Negative
7356,2022-06-25,"Downtown Seattle abortion rights rally last night. Good crowd and lots of energy. So glad I live here! 

#abortionrights @ Westlake Park https://t.co/Y5s6YtzXqS",47.608013,-122.335167,Seattle,Positive
7357,2022-06-25,"Abortions banned by the SCOTUS before AR15 Assault Rifles ….
Truly enviable……",47.608013,-122.335167,Seattle,Neutral
7358,2022-06-25,"@GOPLeader They have the same protections as the Capitol, our schools and abortion providers have always had....is that not enough?",47.608013,-122.335167,Seattle,Neutral
7359,2022-06-25,"If you get violently raped while on vacation in a red state and become pregnant, do they determine whether or not you can have an abortion when you go back home?",47.608013,-122.335167,Seattle,Negative
7360,2022-06-25,"@StlOkcNebFl @M_Gagermeier @Ally_Sammarco @asmarks18 If we get a Republican congress and Republican President, there will be a nation-wide abortion ban. Please, Republicans have already drafted the bill.",47.608013,-122.335167,Seattle,Neutral
7361,2022-06-25,"Possibly the biggest con of the Dobbs decision is that it “returns the abortion question to the States”, ie, States rights vs Fed Govt.
No, it doesn’t. Roe had returned it to the people.
Dobbs rips it away from the people and hands it to the States.",47.608013,-122.335167,Seattle,Negative
7362,2022-06-25,Fascinating. Florida also has a right to privacy that its Supreme Court has invoked to shoot down notification laws. Enforcement requires some measure of prying. Will states follow their constitutions as they ban abortions?,47.608013,-122.335167,Seattle,Negative
7363,2022-06-25,To all the men thumbs upping posts about abortion being made illegal: I hope you get stuck with sooooo much fucking child support. I hope you’re bled dry as the Sahara.,47.608013,-122.335167,Seattle,Negative
7364,2022-06-25,@SocialistRazbry Do you think there is a more accurate  description of the anti-abortion side?,47.608013,-122.335167,Seattle,Neutral
7365,2022-06-25,"In 2012, dentist Savita Halappanavar died of sepsis after her abortion was denied in Ireland. She arrived at the hospital with her gestational sac hanging out of her body. The 17-week pregnancy was no longer viable. Her death galvanized Ireland. https://t.co/UTusgOQHeO",47.608013,-122.335167,Seattle,Negative
7366,2022-06-25,"@iamlorengray One thing to say about that it’s murder, and for one reason unless you’re rapped but if had unsafe sex it’s your fault and giving abortion is wrong!  And you had unsafe you should it up for adoption or better than that you might change your mind when your child is born of",47.608013,-122.335167,Seattle,Negative
7367,2022-06-25,@JPMorrell @HelenaMorenoLA can news orleans be a blue dot for abortion access??,47.608013,-122.335167,Seattle,Neutral
7368,2022-06-25,@bellevuepastor What if the fetus kills the mother or they both die because the pregnant patient couldn't get an abortion?,47.608013,-122.335167,Seattle,Negative
7369,2022-06-25,ABORTION IS FUCKING HEALTHCARE. https://t.co/2pBHHgNWXv https://t.co/DPPXx6K3L0,47.608013,-122.335167,Seattle,Negative
7370,2022-06-25,I will literally home and help anyone who needs access to safe abortion,47.608013,-122.335167,Seattle,Neutral
7371,2022-06-25,"I’ve been wondering about this, if additional clinics will open in states receiving patients from states with abortion bans. Seems to me that this should be a focus for both fundraising and local gov spending.",47.608013,-122.335167,Seattle,Neutral
7372,2022-06-25,"I have sat through over half a dozen friends abortions. Held their hand. Took them to the appointments. Walked them through recovery. I can promise you not one of them had an easy choice. Today my heart hurts for them. 

I’m here for you. All of you.",47.608013,-122.335167,Seattle,Negative
7373,2022-06-25,"Thank you @JMorganchase @Meta 
#AbortionRightsAreHumanRights #ABORTIONS #RoeVsWade",47.608013,-122.335167,Seattle,Neutral
7374,2022-06-25,The question is: will this court smash away only at abortion rights?,47.608013,-122.335167,Seattle,Neutral
7375,2022-06-25,"Anyone who asserts overturning Roe takes the abortion debate from the Fed Govt and “gives it back to the States” has it ass-backwards.

Overturning Roe arbitrarily wrests abortion decisions FROM the people where Roe had put them, and hands them to the States.",47.608013,-122.335167,Seattle,Negative
7376,2022-06-25,So Biden thinks abortion is a tragedy depending upon who is holding his puppet strings,47.608013,-122.335167,Seattle,Negative
7377,2022-06-25,@AssusReamus There are a lot of Republican voters for whom abortion is the only issue they care about. If they stay home because they’ve won it could make a difference.,47.608013,-122.335167,Seattle,Neutral
7378,2022-06-25,"Conspiracy theory: The GOP attack on abortion is an attempt to have liberals move to liberal states, further cementing their minority rule in lower population states and Senate/Citizen ratios. https://t.co/YDYUxdnc6o",47.608013,-122.335167,Seattle,Neutral
7379,2022-06-25,"2/..the Court, “not w the Federal Govt, but ‘down’ w the States where they belong”.
But while Roe stood, abortion discussions weren’t at the Fed Govt level, nor State level. They were w individual citizens.
Why should individuals have to discuss their abortion decisions…",47.608013,-122.335167,Seattle,Neutral
7380,2022-06-25,"Although the gen impression abt overturning Roe is that it pushed abortion discussions “DOWN” to the States, in fact it really yanked those discussions UP FROM the people to the States.
“Now these discussions/negotiations will be where they should be”, say the supporters of…",47.608013,-122.335167,Seattle,Neutral
7381,2022-06-25,Devastating news today. Gold Bar will be donating 100% of the proceeds of our DTO shot to National Abortion Federation until the end of July. Drink for a cause. @ Gold Bar Seattle https://t.co/IDZ44B8dtk,47.608013,-122.335167,Seattle,Neutral
